headline,category,content,url
"Ależ to była kompromitacja PZPN. Boniek mówi, jak zareagował prezydent UEFA",sport,,"https://www.sport.pl/pilka/7,64946,31546508,alez-to-byla-kompromitacja-pzpn-boniek-mowi-jak-zareagowal.html"
Zapracował na to szybciej niż Lewandowski. Hiszpanie piszą wprost: 'Skarb',sport,,"https://www.sport.pl/pilka/7,65082,31546411,zapracowal-na-to-szybciej-niz-lewandowski-hiszpanie-pisza-wprost.html"
Bójka w klubie Ekstraklasy. Piłkarz ujawnił kulisy,sport,,"https://www.sport.pl/pilka/7,65039,31546450,bojka-w-klubie-ekstraklasy-pilkarz-ujawnil-kulisy-caly-zespol.html"
Boniek wydał wyrok ws. polskiej piłki. Słowa poszły w świat,sport,,"https://www.sport.pl/pilka/7,65039,31546412,boniek-wydal-wyrok-ws-polskiej-pilki-slowa-poszly-w-swiat.html"
Pep Guardiola ogłosił w sprawie odejścia z Manchesteru City!,sport,,"https://www.sport.pl/pilka/7,65080,31546353,pep-guardiola-oglosil-w-sprawie-odejscia-z-manchesteru-city.html"
Oto najlepszy piłkarz Ekstraklasy w 2024 roku. 'Przechodzi sam siebie',sport,,"https://www.sport.pl/pilka/7,65039,31546274,oto-najlepszy-pilkarz-ekstraklasy-w-2024-roku-przechodzi-sam.html"
Flick musi się wiele nauczyć. Lewandowski już to przeżył. 'Ogromny bałagan',sport,,"https://www.sport.pl/pilka/7,65082,31546247,flick-musi-sie-wiele-nauczyc-lewandowski-juz-to-przezyl-ogromny.html"
Oto finał skandalu się w Bundeslidze! 'Kicker' ujawnia nowe wieści,sport,"W sobotę rozegrano część meczów 14. kolejki Bundesligi. W jednym z nich na Stadion An der Alten Forsterei w Berlinie Union podejmował VfL Bochum. Goście prowadzili po golu Ibrahimy Sissoko, ale gospod","https://www.sport.pl/pilka/7,65081,31546266,oto-final-skandalu-sie-w-bundeslidze-kicker-ujawnia-nowe.html"
O której gra FC Barcelona? Gdzie oglądać Barcelona - Leganes? [TRANSMISJA NA ŻYWO],sport,,"https://www.sport.pl/pilka/7,65082,31546227,o-ktorej-gra-fc-barcelona-gdzie-ogladac-barcelona-leganes.html"
Będą zmiany! Ogłosili skład Barcelony. Co z Lewandowskim i Szczęsnym?,sport,,"https://www.sport.pl/pilka/7,65082,31546226,beda-zmiany-oglosili-sklad-barcelony-co-z-lewandowskim-i-szczesnym.html"
Potężna burza po meczu Realu Madryt. 'Brudna liga',sport,,"https://www.sport.pl/pilka/7,65082,31546212,potezna-burza-po-meczu-realu-madryt-brudna-liga.html"
"Grał w Pogoni Szczecin, oszukał Polaka na budowie. 'Postawiono zarzuty'",sport,,"https://www.sport.pl/pilka/7,65039,31546052,gral-w-pogoni-szczecin-oszukal-polaka-na-budowie-postawiono.html"
Klopp ma plan na bohatera Euro. Tego w Liverpoolu mu nie wybaczą,sport,,"https://www.sport.pl/pilka/7,65081,31546060,klopp-ma-plan-na-bohatera-euro-tego-w-liverpoolu-mu-nie-wybacza.html"
Co za wieści! Raków rusza po gwiazdę. '12 milionów',sport,,"https://www.sport.pl/pilka/7,65039,31545947,co-za-wiesci-rakow-rusza-po-gwiazde-12-milionow.html"
W USA gra 'nowy Lewandowski'. Ma 16-lat i polskie korzenie,sport,,"https://www.sport.pl/pilka/7,65082,31545946,w-usa-gra-nowy-lewandowski-ma-16-lat-i-polskie-korzenie.html"
"Co za show w meczu Realu Madryt! Sześć goli, a było już 2:0",sport,,"https://www.sport.pl/pilka/7,65082,31546053,co-za-show-w-meczu-realu-madryt-szesc-goli-a-bylo-juz-2-0.html"
Flick wypalił na konferencji. Cała Hiszpania go cytuje,sport,,"https://www.sport.pl/pilka/7,65082,31545865,flick-wypalil-na-konferencji-cala-hiszpania-go-cytuje.html"
Co za występ Krychowiaka! Absolutny bohater,sport,,"https://www.sport.pl/pilka/7,64946,31546015,co-za-wystep-krychowiaka-absolutny-bohater.html"
Był remis w 93. minucie i wtedy Matty Cash zrobił to,sport,,"https://www.sport.pl/pilka/7,65080,31546004,byl-remis-w-93-minucie-i-wtedy-matty-cash-zrobil-to.html"
"Ależ błysk Frankowskiego! Pięknie to zrobił, klasa",sport,,"https://www.sport.pl/pilka/7,65084,31545975,alez-blysk-frankowskiego-pieknie-to-zrobil-klasa.html"
Ale cyrk w Bundeslidze. Wszyscy zeszli z boiska. 'Piłkarze do końca meczu stali',sport,,"https://www.sport.pl/pilka/7,65081,31545890,ale-cyrk-w-bundeslidze-wszyscy-zeszli-z-boiska-pilkarze-do.html"
Anglicy zachwycają się Kiwiorem. Co za laurka!,sport,,"https://www.sport.pl/pilka/7,64946,31545829,anglicy-zachwycaja-sie-kiwiorem-co-za-laurka.html"
Blamaż Bayernu w Bundeslidze! Co za sensacja,sport,,"https://www.sport.pl/pilka/7,65081,31545842,blamaz-bayernu-w-bundeslidze-co-za-sensacja.html"
