headline,content,url,category
"Czy Polska zbankrutuje? Wyjaśniamy, o co chodzi z tym całym długiem i deficytem","289 miliardów: oto liczba, która od kilku dni nie schodzi z ust polskich ekonomistów. Tyle właśnie wynosić w przyszłym roku deficyt budżetu państwa. Wyższy niż suma wszystkich deficytów z ośmiu lat r","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31278683,czy-polska-zbankrutuje-wyjasniamy-o-co-chodzi-z-tym-calym.html",wiadomosci
USA rozmieszczą nowe siły na Bliskim Wschodzie. Przestroga dla Iranu. 'Wszelkie niezbędne środki',"Co się dzieje: Rzecznik Pentagonu Patrick Ryder poinformował, że sekretarz obrony Lloyd Austin USA nakazał rozmieszczenie na Bliskim Wschodzie dodatkowych sił. Wynika to, jak podano w komunikacie, z z","https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31434048,usa-rozmieszcza-nowe-sily-na-bliskim-wschodzie-przestroga-dla.html",wiadomosci
TVN i Polsat pod specjalną ochroną. Jest komentarz ambasadora USA. Wspomniał o 'szkodliwej ingerencji',"Co się stało: Donald Tusk powiedział, że TVN i Polsat zostaną umieszczone w wykazie firm strategicznych, które podlegają ochronie na przykład przed agresywnym i niebezpiecznym z punktu widzenia intere","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31537232,tvn-i-polsat-pod-specjalna-ochrona-jest-komentarz-ambasadora.html",wiadomosci
"Muzeum kupiło 'nosze z Westerplatte'. Teraz przyznało, że powstały po II wojnie światowej",Nosze z Westerplatte zostały zakupione przez Muzeum II Wojny Światowej w Gdańsku w maju 2021 roku za 25 tysięcy złotych. Miały one znajdować się na wyposażeniu Wojskowej Składnicy Tranzytowej w czas,"https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31361887,muzeum-kupilo-nosze-z-westerplatte-okazalo-sie-ze-powstaly.html",wiadomosci
Ziobro stanie przed komisją śledczą? 'Powołano biegłego'. Sroka: Zapytamy nie tylko o Pegasusa,"Pod koniec ubiegłego roku Zbigniew Ziobro zniknął z życia publicznego po tym, jak wykryto u niego rozległy nowotwór złośliwy przełyku. Do tej pory przeszedł już dwie poważne operacje. Były minister sp","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31276719,ziobro-stanie-przed-komisja-sledcza-powolano-bieglego-sroka.html",wiadomosci
Następca Julii Przyłębskiej chce spotkania z Donaldem Tuskiem. Mówi o 'kompromisie' w sprawie TK,"Pierwsze wystąpienie: Bogdan Święczkowski poinformował podczas swojej pierwszej konferencji prasowej, że należy zrobić wszystko, by Trybunał Konstytucyjny funkcjonował w sposób prawidłowy i właściwy,","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31534070,nastepca-julii-przylebskiej-chce-spotkania-z-donaldem-tuskiem.html",wiadomosci
Ksiądz pozwał Kościół za wykorzystywanie seksualne. Watykan zabrał głos. Jest jedno 'ale',"Ksiądz pozywa Kościół: Ksiądz Roman Siatka pozwał w czerwcu bieżącego roku diecezję włocławską i ks. Dariusza K. - poinformowała Gazeta Wyborcza. Duchowny domaga się 500 tys. zł. na terapię, rekolek","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31510196,ksiadz-pozwal-kosciol-za-wykorzystywanie-seksualne-watykan.html",wiadomosci
Poszukiwana Izabela odnaleziona. Prokuratura: Wygłodzona i wycieńczona,"Przypomnijmy, do zaginięcia 35-letniej Izabeli P. doszło 9 sierpnia na autostradzie A4. Jej samochód odnaleziono na pasie awaryjnym niedaleko wsi Kwiatów. Kobieta miała odebrać swojego ojca ze szpital","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31239393,poszukiwana-izabela-parzyszek-odnaleziona-prokuratura-potwierdza.html",wiadomosci
Tajemnicze zaginięcie Izabeli Parzyszek. Detektyw mówi o dwóch hipotezach,"35-letnia Izabela Parzyszek zaginęła 9 sierpnia w drodze z Kruszyna do Wrocławia. Kobieta miała odebrać swojego ojca ze szpitala. Około godziny 18.30 zadzwoniła, by poinformować go o awarii jej samoch","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31234814,tajemnicze-zaginiecie-izabeli-parzyszek-detektyw-mowi-o-dwoch.html",wiadomosci
"Polskie służby wiedziały, gdzie jest Szopa? Obrońca twórcy Red is Bad odpowiada prokuraturze",Co się dzieje: Paweł Szopa został zatrzymany w Dominikanie. W czasie sobotniej konferencji prasowej przedstawicielka Prokuratury Krajowej odniosła się m.in. do tłumaczeń adwokata twórcy Red is Bad jak,"https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31417623,polskie-sluzby-wiedzialy-gdzie-jest-szopa-obronca-tworcy-red.html",wiadomosci
Katastrofa samolotu w Wilnie. Ujawniono nowe nagranie. Może dojść 'do uruchomienia art. 5 NATO',"O co chodzi: Monitoring na stacji narciarskiej Liepkalnis zarejestrował moment, w którym doszło do wypadku samolotu transportowego, który przewoził przesyłki niemieckiej firmy DHL. Do zdarzenia doszło","https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31499240,katastrofa-samolotu-w-wilnie-ujawniono-nowe-nagranie-moze.html",wiadomosci
Ostrzał Lwowa. Pokazali wstrząsające zdjęcie. Z całej rodziny przeżyła jedna osoba,"W środę (4 września) nad ranem Rosjanie przeprowadzili ostrzał centrum Lwowa. Z ostatnich informacji podanych przez mera miasta Andrija Sadowego wynika, że w ataku życie straciło siedem osób, w tym tr","https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31277596,mer-lwowa-opublikowal-poruszajace-zdjecie-po-ostrzale-przezyl.html",wiadomosci
Niedozwolony spacer po kosmodromie Bajkonur. Dwóch obywateli UE aresztowanych,Areszt dla obywateli UE w Kazachstanie: Rosyjskie media poinformowały o aresztowaniu 21-letniego Francuza i 26-letniego Niemca za nielegalne wejście na teren kosmodromu Bajkonur w Kazachstanie. Rosja,"https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31433744,niedozwolony-spacer-po-kosmodromie-bajkonur-dwoch-obywateli.html",wiadomosci
Francja ma nowy rząd. Jak długo przetrwa? Już pojawiła się groźba wotum nieufności,"Nowy rząd we Francji: Negocjacje w sprawie składu nowego rządu trwały od lipcowych wyborów parlamentarnych. Rządzący do tej pory makroniści otrzymali 13 resortów, a konserwatyści - 5. Z poprzedniej ek","https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31325294,francja-ma-nowy-rzad-jak-dlugo-przetrwa-juz-pojawila-sie-grozba.html",wiadomosci
Rozmowy w Berlinie o przyszłości Ukrainy bez udziału Polski. Jednoznaczna opinia Polaków,"Brak Polski w rozmowach o zakończeniu wojny w Ukrainie: Sondaż na temat tego, czy Warszawa powinna uczestniczyć w rozmowach o przyszłości Ukrainy, przeprowadziła pracowania United Surveys na zlecenie","https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31434606,ta-sprawa-polaczyla-polakow-odpowiedz-ws-ukrainy-jest-jednoznaczna.html",wiadomosci
"Wielka woda wdarła się do Warszawy. Zalane ulice, wybite studzienki i powalone drzewa","W poniedziałek 19 sierpnia w Warszawie obowiązywał trzeci, najwyższy stopień alertu Instytutu Meteorologii i Gospodarki Wodnej. Synoptycy ostrzegali przed silną nawałnicą. Zgodnie z ich przewidywaniam","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31237570,wielka-woda-wdarla-sie-do-warszawy-zalane-ulice-wybite-studzienki.html",wiadomosci
Wykopali nielegalnie przedmioty sprzed 3000 lat. Policja ogłasza: 'Jeden z największych skarbów w Polsce',Skarb w rękach policji: W czwartek policjanci z Komendy Wojewódzkiej Policji w Szczecinie i pracownicy  Wojewódzkiego Konserwatora Zabytków w Szczecinie zatrzymali skarb z okresu epoki brązu. Został o,"https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31398453,wykopali-nielegalnie-zabytki-sprzed-3000-lat-jeden-z-najwiekszych.html",wiadomosci
Prawnik Buddy zabrał głos w sprawie aresztowania. 'Decyzja nieuprawniona',Co mówi obrona? W środę (16 października) szczeciński sąd rejonowy zgodził się na zastosowanie trzymiesięcznego aresztu tymczasowego wobec Kamila L.  - Ta decyzja jest dla nas zaskakująca i nieuprawni,"https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31391424,prawnik-buddy-zabral-glos-w-sprawie-aresztowania-decyzja-nieuprawniona.html",wiadomosci
Duda nie podpisze ustawy o wolnej Wigilii? Prezydencka ministerka wyjaśnia,"Co się dzieje: - W sprawie ustawy o wolnej Wigilii pan prezydent będzie chciał się wsłuchać w głos strony społecznej, przedstawicieli pracowników i strony związkowej - zapowiedziała szefowa Kancelarii","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31508260,duda-nie-podpisze-ustawy-o-wolnej-wigilii-prezydencka-ministerka.html",wiadomosci
"Tragiczny pożar na Lubelszczyźnie. Zapalił się dom jednorodzinny, nie żyją cztery osoby",Co się stało: 13 grudnia około godziny 00.30 w miejscowości Idalin (woj. lubelskie) doszło do pożaru domu jednorodzinnego. Był on drewniano-murowany i ogrzewany piecem na drewno i węgiel. Jak przekaza,"https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31541416,tragiczny-pozar-na-lubelszczyznie-zapalil-sie-dom-jednorodzinny.html",wiadomosci
"Pierwsze zdjęcia fortyfikacji na wschodnią granicę. Zastanawia brak tego, co jest standardem w Ukrainie","Pokaz miał miejsce na poligonie Orzysz w poniedziałek. Na jego terenie ustawiono kilkusetmetrowy udawany pas umocnień, w skład którego wchodziły zasieki, zapory przeciw ciężkim pojazdom, okopy i stano","https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31387054,mgnienie-fortyfikacji-tarczy-wschod-na-poligonie-pokazano-elementy.html",wiadomosci
Kosiniak-Kamysz spotkał się z szefem Pentagonu. 'Polska mierzy się z bezprecedensowym zagrożeniem',"Władysław Kosiniak-Kamysz przebywa z wizytą w Stanach Zjednoczonych. W jej trakcie szef Ministerstwa Obrony Narodowej odbył wizytę w Pentagonie, gdzie spotkał się z Lloydem Austinem, sekretarzem obron","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31264746,kosiniak-kamysz-spotkal-sie-z-szefem-pentagonu-polska-mierzy.html",wiadomosci
"Polski kościół potrzebuje wroga, żeby żyć. Wszystko co najgorsze wyssał z kazań Skargi","Artur Nowak: Wszystkie opisane osoby cechuje absolutna lojalność wobec systemu kościelnego. Zawsze na pierwszym miejscu stawiali dobro Kościoła katolickiego, które realnie oznaczało interes hierarchii","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31419787,opisali-skandalistow-w-sutannach-na-liscie-ks-olszewski-o.html",wiadomosci
"Sąd zdecydował, co dalej z twórcą Amber Gold. Plichta wnioskował o przedterminowe zwolnienie",Decyzja sądu ws. więzienia dla Marcina Plichty: W poniedziałek 16 grudnia Sąd Apelacyjny w Gdańsku odrzucił zażalenie współtwórcy Amber Gold na odmowę ws. przedterminowego zwolnienia. - Sąd postanowił,"https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31548733,sad-zdecydowal-co-dalej-z-tworca-amber-gold-plichta-wnioskowal.html",wiadomosci
Łukaszenka uderza rząd Donalda Tuska. 'Polscy biznesmeni wpadli w szał',O co chodzi: 12 września Alaksandr Łukaszenka spotkał się w Mińsku z przedstawicielami różnych narodowości mieszkających na Białorusi. W spotkaniu wziął udział m.in. prezes podporządkowanemu władzom s,"https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31301020,lukaszenka-ostro-o-polskiej-polityce-polska-stala-sie-marionetka.html",wiadomosci
Kolejne eksplozje w Dnieprze. Rosja miała użyć pocisku balistycznego Iskander,Rosja atakuje: W piątek 22 listopada przed godziną 12 lokalnego czasu siły powietrzne Ukrainy poinformowały o obiektach lecących w kierunku miasta Dniepr w obwodzie dniepropetrowskim. Wraz z tą wiadom,"https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31485639,kolejne-eksplozje-w-dnieprze-rosja-miala-uzyc-pocisku-balistycznego.html",wiadomosci
Niespodziewana dymisja w Ministerstwie Klimatu i Środowiska. Chodzi o słowa Hennig-Kloski?,Co się stało: Dotychczasowy rzecznik prasowy Ministerstwa Klimatu i Środowiska (MKiS) Hubert Różyk złożył dymisję. 18 września rano złożyłem rezygnację z funkcji rzecznika prasowego MKiS. Serdecznie,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31316943,niespodziewana-dymisja-w-ministerstwie-klimatu-i-srodowiska.html",wiadomosci
Jarosław Kaczyński zachowa immunitet poselski? Nowe doniesienia,Posiedzenie Sejmu: W piątek 6 grudnia o godzinie 9 Sejm zebrał się na jednodniowym posiedzeniu. Posłowie zajmą się między innymi wnioskami o uchylenie immunitetów posłom Prawa i Sprawiedliwości - Jaro,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31522837,jaroslaw-kaczynski-jednak-zachowa-immunitet-sa-nowe-ustalenia.html",wiadomosci
Chaos w prokuraturze. Andrzej Duda spotka się z Dariuszem Barskim,"We wtorek 1 października Andrzej Duda spotka się z Dariuszem Barskim: Jutro, 1 października, o godz. 10.00 Prezydent RP Andrzej Duda przyjmie w Pałacu Prezydenckim Prokuratora Krajowego Dariusza Bars","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31348348,chaos-w-prokuraturze-andrzej-duda-spotka-sie-z-dariuszem-barskim.html",wiadomosci
"Donald Trump zadzwonił do Andrzeja Dudy. 'Obiecuje, że zawsze będzie pamiętał'","Życzenia z USA: Podczas rozmowy z dziennikarzami prezydent Andrzej Duda poinformował, że odebrał w poniedziałek (11 listopada) telefon od Donalda Trumpa. - Chciałem wszystkim moim rodakom przekazać na","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31455938,donald-trump-zadzwonil-do-andrzeja-dudy-obiecuje-ze-zawsze.html",wiadomosci
'Po co ja w to szedłem'. Neosędziowie dostaną drugą szansę. Jest jedno 'ale',"O co chodzi: Adam Bodnar już jakiś czas temu zapowiedział pomysł złożenia tzw. czynnego żalu przez neosędziów, którzy wzięli udział w procedurze awansowej, ale nie byli zaangażowani w łamanie praworzą","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31354473,po-co-ja-w-to-szedlem-neosedziowie-dostana-druga-szanse.html",wiadomosci
"Sikorski o relacjach z Trumpem i USA. Pochwalił Dudę, ale zapowiedział 'test sprawczości'",Ważne rozstrzygnięcia: Radosław Sikorski został zapytany na antenie TVN24 o sytuację w Europie w perspektywie prezydentury Donalda Trumpa. - Wiszą w powietrzu rozstrzygnięcia na miarę poczdamskich [us,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31461483,sikorski-o-relacjach-z-trumpem-i-usa-pochwalil-dude-ale-zapowiedzial.html",wiadomosci
Sprawa Pawła S. Jest wniosek prokuratury w sprawie przedłużenia aresztu. 'Obawa ucieczki',"Wniosek o areszt: W poniedziałek (4 listopada) Prokuratura Krajowa złożyła wniosek o utrzymanie aresztu dla Pawła S., twórcy marki Red is Bad. Informację o decyzji śledczych przekazał po zakończeniu p","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31438265,sprawa-pawla-s-jest-wniosek-prokuratury-w-sprawie-przedluzenia.html",wiadomosci
Atak dronem z Libanu na Izrael. Celem dom premiera Benjamina Netanjahu,"Atak dronem z Libanu: Siły Obronne Izraela (IDF) poinformowały w komunikacie, że wystrzelony z Libanu dron uderzył w jeden z budynków w miejscowości Cezarea na północ od Tel Awiwu. Władze Izraela nie","https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31398270,atak-dronem-z-libanu-na-izrael-celem-dom-premiera-benjamina.html",wiadomosci
Pretensje Ziobry są uzasadnione? Znany prawnik rozwiewa wątpliwości w kwestii przesłuchania polityka,"Co się dzieje: Biegły zadecydował, że Zbigniew Ziobro może zeznawać przed komisją śledczą ds. Pegasusa. Po ogłoszeniu decyzji były minister sprawiedliwości wyraził swoje wątpliwości w mediach społeczn","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31334008,pretensje-ziobry-sa-uzasadnione-znany-prawnik-rozwiewa-watpliwosci.html",wiadomosci
Gen. Kukuła tłumaczy się z kontrowersyjnych słów. To była 'mobilizacja do wysiłku',"Kontrowersyjne słowa gen. Kukuły: - Wszystko wskazuje na to, że jesteśmy tym pokoleniem, które stanie z bronią w ręku w obronie naszego państwa. I nie zamierzam ani ja, ani myślę żaden z was, przegrać","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31368463,gen-kukula-tlumaczy-sie-z-kontrowersyjnych-slow-to-byla-mobilizacja.html",wiadomosci
RCB rozesłało dwa ważne alerty. Jeden z nich wcale nie dotyczy pogody,Co się stało: We wtorek 8 października Rządowe Centrum Bezpieczeństwa poinformowało o dwóch alertach. Pierwszy z nich dotyczy silnego wiatru w nocy z wtorku na środę. Możliwe przerwy w dostawie prądu,"https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31369418,rcb-rozeslalo-dwa-wazne-alerty-jeden-z-nich-wcale-nie-dotyczy.html",wiadomosci
Zagrożenie skażeniem wody na Mazowszu. Doszło do wycieku ze składowiska. 'Tragedia wisi w powietrzu',W poniedziałek 19 sierpnia przez wiele miejscowości w województwie mazowieckim przeszły ulewne deszcze. Doświadczyli tego między innymi mieszkańcy Wołomina. Jak możemy przeczytać na stronie Komendy Po,"https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31251207,zagrozenie-masowa-katastrofa-na-mazowszu-pilnie-zwolano-sztab.html",wiadomosci
Nurkowie wyłowili nad ranem ciała cudzoziemców ze stawu w Chorzowie. Policja ma podejrzenia,"Śląska policja poinformowała o wypadku, do którego doszło w niedzielę nad ranem w Chorzowie. Według wstępnych ustaleń trzej mężczyźni, będący prawdopodobnie obywatelami Indii postanowili w nocy wykąpa","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31233949,nurkowie-wylowili-nad-ranem-ciala-hindusow-ze-stawu-w-chorzowie.html",wiadomosci
Ukraińcy mieli wkroczyć do kolejnego regionu w Rosji. Media informują o liczbie żołnierzy i celu operacji,Niedziela 11 sierpnia to szósty dzień ukraińskiej operacji na terytorium Rosji. W miniony wtorek (6 sierpnia) Ukraińcy wdarli się do obwodu kurskiego. Od tego czasu w regionie trwają intensywne walki.,"https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31220211,ukrainska-ofensywa-w-rosji-tysiace-zolnierzy-nacieraja-na-kolejne.html",wiadomosci
Karnowski w programie na żywo. Nagle do studia wszedł agent Tomek. 'W imieniu CBA',"Agent Tomek był gościem TVP Info: W programie Niebezpieczne związki transmitowanym na żywo oficjalnie przeprosił parę prezydencką - Jolantę i Aleksandra Kwaśniewskich - za to, że jako agent CBA prac","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31522665,karnowski-w-programie-na-zywo-nagle-do-studia-wszedl-agent.html",wiadomosci
