headline,category,url
Klucze do bezpiecznego logowania dla ministrów i parlamentarzystów,technologia,https://wiadomosci.onet.pl/kraj/klucze-do-bezpiecznego-logowania-dla-ministrow-i-parlamentarzystow/kdd787f
"Roboty zastąpią żołnierzy? Gen. Skrzypczak: mój wnuk będzie walczył robotami i trochę pokpiwał z dziadka, że czołgiem jeździł",technologia,https://wiadomosci.onet.pl/tylko-w-onecie/roboty-zastapia-zolnierzy-gen-waldemar-skrzypczak-o-przyszlosci-armii/r44wvsp
Sąd nad Sztuczną Inteligencją,technologia,https://wiadomosci.onet.pl/nauka/sztuczna-inteligencja-wspomoze-a-nawet-zastapi-prawnikow/2hksp71
Przyjemność (i nędza) gier cyfrowych,technologia,https://wiadomosci.onet.pl/nauka/gry-cyfrowe-pulapki-jakie-zastawiaja-na-ludzka-psychike/xc3kp58
Japońscy naukowcy znaleźli sposób na regenerowanie utraconych zębów,technologia,https://wiadomosci.onet.pl/nauka/japonscy-naukowcy-znalezli-sposob-na-regenerowanie-utraconych-zebow/dzvgyyr
Jak lepiej uzyskiwać energię słoneczną i jednocześnie dbać o rezerwuar wodny? Naukowcy mają pomysł,technologia,https://wiadomosci.onet.pl/nauka/fotowoltaika-i-retencja-wody-w-parze-nowe-badanie/rnnzgmc
Chin i Stanów Zjednoczonych wojna o chipy. A w tle przyszłość światowej gospodarki,technologia,https://wiadomosci.onet.pl/opinie/chin-i-stanow-zjednoczonych-wojna-o-chipy-a-w-tle-przyszlosc-swiatowej-gospodarki/mgqdskn
Ludzie preferują roboty o cechach i głosie kobiet. To niesie pewne zagrożenie,technologia,https://wiadomosci.onet.pl/nauka/ludzie-preferuja-roboty-o-cechach-i-glosie-kobiet-to-niesie-pewne-zagrozenie/3j648lx
"Jak ""Pan Wełna"" zbudował potęgę Samsunga [FRAGMENT KSIĄŻKI]",technologia,https://wiadomosci.onet.pl/swiat/jak-zbudowano-potege-samsunga-fragment-ksiazki/5vtrndn
Cyberprzemocy nie pokonamy w tydzień,technologia,https://wiadomosci.onet.pl/swiat/cyberprzemocy-nie-pokonamy-w-tydzien/qmhj97r
"Zmieniamy opowieść. Kryzys klimatyczny, jako kryzys wyobraźni. Czy technologia nas uratuje?",technologia,https://wiadomosci.onet.pl/swiat/kryzys-klimatyczny-czy-technologia-nas-uratuje/mpcz83n
Nowoczesna technologia do zabijania wirusów w kościele? Polski dystrybutor: to narażanie ludzi na niebezpieczeństwo,technologia,https://wiadomosci.onet.pl/kraj/koronawirus-zamieszanie-wokol-technologii-fotokatalizujacej-w-kosciele/jwkfbef
"Mike Pompeo wypowiada wojnę chińskim aplikacjom. ""Znikną z dystrybucji""",technologia,https://wiadomosci.onet.pl/swiat/mike-pompeo-podejrzane-chinskie-aplikacje-znikna-z-dystrybucji-w-usa/5k4xb95
"Chatboty, drony i aplikacje. Jak sztuczna inteligencja walczy z koronawirusem",technologia,https://wiadomosci.onet.pl/lodz/koronawirus-jak-sztuczna-inteligencja-pomaga-w-walce-z-epidemia/n3rg5vt
"Sztuczna inteligencja nie jest tak inteligentna, jak jej się wydaje",technologia,https://wiadomosci.onet.pl/politico/sztuczna-inteligencja-wymaga-jeszcze-dziesiatek-lat-doskonalenia-zeby-mogla-doscignac/50kkwd8
"Polski prawnik, który zmienił model biznesowy Ubera",technologia,https://wiadomosci.onet.pl/politico/maciej-szpunar-prawdopodobnie-najwazniejszy-unijny-influencer-w-sprawie-nowych/1616vd5
Programiści z Katowic znaleźli sposób na długie kolejki,technologia,https://wiadomosci.onet.pl/slask/katowice-programisci-znalezli-sposob-na-dlugie-kolejki/9cflejz
Kto najłatwiej znajdzie pracę w 2020 roku?,technologia,https://wiadomosci.onet.pl/kraj/kto-najlatwiej-znajdzie-prace-w-2020-roku/23s50hr
Rusza budowa polskiego pawilonu na Expo 2020 w Dubaju,technologia,https://wiadomosci.onet.pl/kraj/expo-2020-w-dubaju-rusza-budowa-polskiego-pawilonu/hykkmwv
Stan wojenny w dobie internetu. Czy dziś możliwy byłby paraliż kraju? [WYWIAD],technologia,https://wiadomosci.onet.pl/tylko-w-onecie/stan-wojenny-w-dobie-internetu-wywiad-z-robertem-siudakiem/7yfgeg8
Saudyjski gigant kupił polski system antydronowy,technologia,https://wiadomosci.onet.pl/swiat/ctrlsky-produkowany-przez-polska-spolke-advanced-protection-systems-zakupiony-przez/t132w98
Broń znad Wisły nie radzi sobie na ukraińskim rynku,technologia,https://wiadomosci.onet.pl/kraj/bron-znad-wisly-nie-radzi-sobie-na-ukrainskim-rynku/98jf9fs
Rosja: parlamentarzyści popierają obowiązkowe pobieranie odcisków palców od turystów,technologia,https://wiadomosci.onet.pl/swiat/rosja-parlamentarzysci-popieraja-obowiazkowe-pobieranie-odciskow-palcow-od-turystow/zhgw08n
"""Financial Times"": Polska i USA planują porozumienie w sprawie sieci 5G",technologia,https://wiadomosci.onet.pl/swiat/polska-i-stany-zjednoczone-pracuja-nad-porozumieniem-o-wspolpracy-przy-tworzeniu/3dq536t
Konsekwencje rewolucji technologicznej. Koniec klasy średniej,technologia,https://wiadomosci.onet.pl/swiat/rewolucja-technologiczna-jakie-zmiany-przyniesie-swiatowej-gospodarce/082rj0j
Kiedy znów postawimy krok na Księżycu? Plany są ambitne [WYWIAD],technologia,https://wiadomosci.onet.pl/tylko-w-onecie/kiedy-odbedzie-sie-kolejne-ladowanie-na-ksiezycu-ambitne-plany-nasa/9w0j7xg
"""Welt am Sonntag"": Polska dystansuje Niemcy pod względem cyfryzacji",technologia,https://wiadomosci.onet.pl/swiat/welt-am-sonntag-poziom-cyfryzacji-w-polsce-lepszy-niz-w-niemczech/vgxe6tr
ANSES: światło ledowe szkodliwe dla oczu,technologia,https://wiadomosci.onet.pl/swiat/swiatlo-typu-led-szkodliwe-dla-oczu/ergy07w
Po zamachu w Nowej Zelandii. Czarna strona nowych technologii [OPINIA],technologia,https://wiadomosci.onet.pl/opinie/po-zamachu-w-nowej-zelandii-czarna-strona-nowych-technologii-opinia/n4gmz8r
"Rosyjskie ""Wiedomosti"": władze Moskwy obserwują przemieszczanie się mieszkańców",technologia,https://wiadomosci.onet.pl/swiat/rosyjskie-wiedomosti-wladze-moskwy-obserwuja-przemieszczanie-sie-mieszkancow/1sjksxw
"5G, czyli kolejne starcie Azji z Zachodem. Trwa wyścig o potężne wpływy i wielkie pieniądze",technologia,https://wiadomosci.onet.pl/tylko-w-onecie/5g-czyli-kolejne-starcie-azji-z-zachodem-trwa-wyscig-o-potezne-wplywy-i-wielkie/b28929d
MON wstrzymało modernizację czołgów,technologia,https://wiadomosci.onet.pl/slask/mon-wstrzymalo-modernizacje-czolgow/1mepfgg
Wznosi się gwiazda sztucznej inteligencji,technologia,https://wiadomosci.onet.pl/tylko-w-onecie/wznosi-sie-gwiazda-sztucznej-inteligencji/2b79b33
"""Rzeczpospolita"": klęska polskiego grafenu",technologia,https://wiadomosci.onet.pl/kraj/rzeczpospolita-kleska-polskiego-grafenu/n6lhvee
Chiny potwierdzają narodziny dzieci poddanych modyfikacji genetycznej i obwiniają naukowca He Jiankui o złamanie zasad,technologia,https://wiadomosci.onet.pl/swiat/chiny-potwierdzaja-narodziny-dzieci-poddanych-modyfikacji-genetycznej-i-obwiniaja/wq5fnfk
