headline,category,url,sub_category
Armia użyła hipersonicznych Cyrkonów. USA ośmieszyły Rosję,technologia,"https://geekweek.interia.pl/militaria/news-armia-uzyla-hipersonicznych-cyrkonow-usa-osmieszyly-rosje,nId,7831051",Militaria
Test iPhone 16 Pro Max. Telefon wymaksowany na maksa,technologia,"https://geekweek.interia.pl/testy/news-test-iphone-16-pro-max-telefon-wymaksowany-na-maksa,nId,7828722",Testy
Najnowszy chiński myśliwiec z potężnym napędem. Obawy USA,technologia,"https://geekweek.interia.pl/militaria/news-najnowszy-chinski-mysliwiec-z-poteznym-napedem-obawy-usa,nId,7830851",Militaria
Elon Musk nie dożyje kolonizacji Marsa? Bolesny scenariusz,technologia,"https://geekweek.interia.pl/kosmos/news-elon-musk-nie-dozyje-kolonizacji-marsa-bolesny-scenariusz,nId,7830473",Kosmos
Ponad 100 pancernych bestii w Polsce. Wielka dostawa armatohaubic,technologia,"https://geekweek.interia.pl/militaria/news-ponad-100-pancernych-bestii-w-polsce-wielka-dostawa-armatoha,nId,7830652",Militaria
Ogromna eksplozja czołgu w Ukrainie. Żołnierze nie mogli w to uwierzyć,technologia,"https://geekweek.interia.pl/militaria/news-ogromna-eksplozja-czolgu-w-ukrainie-zolnierze-nie-mogli-w-to,nId,7830245",Militaria
El Cosmico. Tak wygląda pierwszy hotel z drukarki 3D,technologia,"https://geekweek.interia.pl/technologia/news-el-cosmico-tak-wyglada-pierwszy-hotel-z-drukarki-3d,nId,7827667",Technologia
"Może i kiepskie, ale dużo. Rosja zasypuje Ukrainę koreańskimi pociskami",technologia,"https://geekweek.interia.pl/militaria/news-moze-i-kiepskie-ale-duzo-rosja-zasypuje-ukraine-koreanskimi,nId,7830092",Militaria
Co Polacy sądzą o AI? Sztuczna inteligencja budzi strach,technologia,"https://geekweek.interia.pl/technologia/sztuczna-inteligencja/news-co-polacy-sadza-o-ai-sztuczna-inteligencja-budzi-strach,nId,7826338",Sztuczna inteligencja
"Amazon Prime Video ze zmianą, która nie spodoba się użytkownikom",technologia,"https://geekweek.interia.pl/technologia/news-amazon-prime-video-ze-zmiana-ktora-nie-spodoba-sie-uzytkowni,nId,7828327",Technologia
Ale rozmach! 62 tys. paneli i największy dach solarny na świecie,technologia,"https://geekweek.interia.pl/technologia/news-ale-rozmach-62-tys-paneli-i-najwiekszy-dach-solarny-na-swiec,nId,7830059",Technologia
"Telewizor wolno przełącza kanały? Sprawdź, jak go naprawić",technologia,"https://geekweek.interia.pl/technologia/news-telewizor-wolno-przelacza-kanaly-sprawdz-jak-go-naprawic,nId,7827644",Technologia
Ma 70 lat i snajperską precyzję. Niewiarygodna ukraińska samoróbka,technologia,"https://geekweek.interia.pl/militaria/news-ma-70-lat-i-snajperska-precyzje-niewiarygodna-ukrainska-samo,nId,7830053",Militaria
Wystarczy mu słońce. Może nie lądować miesiącami ,technologia,"https://geekweek.interia.pl/technologia/news-wystarczy-mu-slonce-moze-nie-ladowac-miesiacami,nId,7828485",Technologia
Tanie jak karton? Niebezpieczne drony-kamikadze za grosze,technologia,"https://geekweek.interia.pl/militaria/news-tanie-jak-karton-niebezpieczne-drony-kamikadze-za-grosze,nId,7829886",Militaria
Japonia ma broń hipersoniczną. Wydało się po zdjęciu na publicznej drodze,technologia,"https://geekweek.interia.pl/militaria/news-japonia-ma-bron-hipersoniczna-wydalo-sie-po-zdjeciu-na-publi,nId,7827572",Militaria
W Polsce trwają testy jedynej na świecie kapsuły do diagnostyki raka piersi,technologia,"https://geekweek.interia.pl/medycyna/news-w-polsce-trwaja-testy-jedynej-na-swiecie-kapsuly-do-diagnost,nId,7828587",Medycyna
Ile prądu pobiera suszarka do grzybów i czy portfel to wytrzyma?,technologia,"https://geekweek.interia.pl/technologia/news-ile-pradu-pobiera-suszarka-do-grzybow-i-czy-portfel-to-wytrz,nId,7828337",Technologia
"Jak ładować telefon? Włącz ten tryb, a bateria będzie pełna",technologia,"https://geekweek.interia.pl/technologia/news-jak-ladowac-telefon-wlacz-ten-tryb-a-bateria-bedzie-pelna,nId,7829301",Technologia
Wygląda jak prawdziwy pożar! Tak się szkoli strażaków do ekstremalnej pracy,technologia,"https://geekweek.interia.pl/lifestyle/news-wyglada-jak-prawdziwy-pozar-tak-sie-szkoli-strazakow-do-ekst,nId,7827624",Lifestyle
To nowy Bayraktar. Dron Kizilelma po kolejnych testach,technologia,"https://geekweek.interia.pl/militaria/news-to-nowy-bayraktar-dron-kizilelma-po-kolejnych-testach,nId,7829711",Militaria
Rosja dostarczyła Iranowi potężną broń. Izrael będzie miał problem,technologia,"https://geekweek.interia.pl/militaria/news-rosja-dostarczyla-iranowi-potezna-bron-izrael-bedzie-mial-pr,nId,7829685",Militaria
Smoczy dron pierwszy raz zaatakował czołg. Niesamowite stracie,technologia,"https://geekweek.interia.pl/militaria/news-smoczy-dron-pierwszy-raz-zaatakowal-czolg-niesamowite-straci,nId,7829660",Militaria
Amerykański Apache zestrzelił obiekt na Bliskim Wschodzie,technologia,"https://geekweek.interia.pl/militaria/news-amerykanski-apache-zestrzelil-obiekt-na-bliskim-wschodzie,nId,7829473",Militaria
Tydzień Noblowski. Czy sztuczna inteligencja ma szansę na Nagrodę Nobla?,technologia,"https://geekweek.interia.pl/technologia/sztuczna-inteligencja/news-tydzien-noblowski-czy-sztuczna-inteligencja-ma-szanse-na-nag,nId,7829370",Sztuczna inteligencja
Hawkeye w służbie Ukrainy. Rzadka maszyna będzie gromić Rosjan,technologia,"https://geekweek.interia.pl/militaria/news-hawkeye-w-sluzbie-ukrainy-rzadka-maszyna-bedzie-gromic-rosja,nId,7829162",Militaria
"Kontaktuje się z tobą skarbówka? Uważaj, bo to może być pułapka",technologia,"https://geekweek.interia.pl/technologia/news-kontaktuje-sie-z-toba-skarbowka-uwazaj-bo-to-moze-byc-pulapk,nId,7829204",Technologia
Polska stoi Paczkomatami. Automaty paczkowe wyrastają jak grzyby po deszczu,technologia,"https://geekweek.interia.pl/technologia/news-polska-stoi-paczkomatami-automaty-paczkowe-wyrastaja-jak-grz,nId,7829240",Technologia
10 197 dronów w jednej chwili pojawiło się na niebie,technologia,"https://geekweek.interia.pl/technologia/news-10-197-dronow-w-jednej-chwili-pojawilo-sie-na-niebie,nId,7826373",Technologia
W garażu zbudował potężny wóz bojowy z laserem,technologia,"https://geekweek.interia.pl/militaria/news-w-garazu-zbudowal-potezny-woz-bojowy-z-laserem,nId,7826413",Militaria
 Sławna broń znowu zapolowała na Rosjan. Byli bezradni,technologia,"https://geekweek.interia.pl/militaria/news-slawna-bron-znowu-zapolowala-na-rosjan-byli-bezradni,nId,7826037",Militaria
USA straciły aż 11 dronów MQ-9 Reaper. Potężny cios dla armii,technologia,"https://geekweek.interia.pl/lotnictwo/news-usa-stracily-az-11-dronow-mq-9-reaper-potezny-cios-dla-armii,nId,7826397",Lotnictwo
Rosjanie pokazali monstrum. Postawili broń z okrętu na czołg,technologia,"https://geekweek.interia.pl/militaria/news-rosjanie-pokazali-monstrum-postawili-bron-z-okretu-na-czolg,nId,7825774",Militaria
Kiedy kaloryfery zaczynają grzać w blokach? Ważny przepis,technologia,"https://geekweek.interia.pl/technologia/news-kiedy-kaloryfery-zaczynaja-grzac-w-blokach-wazny-przepis,nId,7825881",Technologia
Pierwszy na świecie rubin wyhodowany już w biżuterii. Przełom?,technologia,"https://geekweek.interia.pl/technologia/news-pierwszy-na-swiecie-rubin-wyhodowany-juz-w-bizuterii-przelom,nId,7825820",Technologia
Nie tylko karabiny. Ten sprzęt pozwala chronić granicę,technologia,"https://geekweek.interia.pl/geekextra/news-nie-tylko-karabiny-ten-sprzet-pozwala-chronic-granice,nId,7817259",GeekExtra
Groźny trend z TikToka rośnie w siłę. Zabrał już kilka żyć,technologia,"https://geekweek.interia.pl/medycyna/news-grozny-trend-z-tiktoka-rosnie-w-sile-zabral-juz-kilka-zyc,nId,7825904",Medycyna
Informatyk włamał się na konta 63 lekarzy w ZUS. Wykradł dane 86 tys. osób!,technologia,"https://geekweek.interia.pl/bezpieczenstwo/news-informatyk-wlamal-sie-na-konta-63-lekarzy-w-zus-wykradl-dane,nId,7825836",Bezpieczeństwo
Masz Samsunga? Za tę funkcję będzie trzeba zapłacić,technologia,"https://geekweek.interia.pl/technologia/news-masz-samsunga-za-te-funkcje-bedzie-trzeba-zaplacic,nId,7825723",Technologia
Ostatnia szansa na 1200 zł dopłaty. Jak złożyć wniosek o bon energetyczny?,technologia,"https://geekweek.interia.pl/technologia/news-ostatnia-szansa-na-1200-zl-doplaty-jak-zlozyc-wniosek-o-bon,nId,7825686",Technologia
Rosja chwali się Berdyszem: Zieje ogniem i potrafi wszystko!,technologia,"https://geekweek.interia.pl/militaria/news-rosja-chwali-sie-berdyszem-zieje-ogniem-i-potrafi-wszystko,nId,7825649",Militaria
Autokorekta w telefonie z Androidem. Jak ją włączyć i wyłączyć?,technologia,"https://geekweek.interia.pl/mobile/news-autokorekta-w-telefonie-z-androidem-jak-ja-wlaczyc-i-wylaczy,nId,7823368",Mobile
F-35 zdolne przenosić nową superbroń. Zapoluje na chińskie okręty,technologia,"https://geekweek.interia.pl/militaria/news-f-35-zdolne-przenosic-nowa-superbron-zapoluje-na-chinskie-ok,nId,7822868",Militaria
Wirus w telefonie. Co robić i jak go usunąć? Skuteczne sposoby,technologia,"https://geekweek.interia.pl/technologia/news-wirus-w-telefonie-co-robic-i-jak-go-usunac-skuteczne-sposoby,nId,7756533",Technologia
Apple szykuje nowy sprzęt. Będziecie chcieli postawić go w domu,technologia,"https://geekweek.interia.pl/technologia/news-apple-szykuje-nowy-sprzet-bedziecie-chcieli-postawic-go-w-do,nId,7825500",Technologia
Ma prawie 100 metrów i waży 600 ton. Ten gigant wierci pod Warszawą,technologia,"https://geekweek.interia.pl/technologia/news-ma-prawie-100-metrow-i-wazy-600-ton-ten-gigant-wierci-pod-wa,nId,7823639",Technologia
Opaska sportowa czy smartwatch? Poznaj różnice,technologia,"https://geekweek.interia.pl/technologia/news-opaska-sportowa-czy-smartwatch-poznaj-roznice,nId,7823325",Technologia
"Nowa funkcja YouTube jest świetna, ale musisz zapłacić",technologia,"https://geekweek.interia.pl/technologia/news-nowa-funkcja-youtube-jest-swietna-ale-musisz-zaplacic,nId,7823479",Technologia
Nowy sposób na ochronę Ziemi przed niebezpiecznymi asteroidami,technologia,"https://geekweek.interia.pl/kosmos/news-nowy-sposob-na-ochrone-ziemi-przed-niebezpiecznymi-asteroida,nId,7821980",Kosmos
"Europa wystrzeli w kosmos satelitę tylko po to, aby zobaczyć, jak się spala",technologia,"https://geekweek.interia.pl/technologia/news-europa-wystrzeli-w-kosmos-satelite-tylko-po-to-aby-zobaczyc,nId,7825261",Technologia
Jak znaleźć hasło do WiFi? Prosty sposób na połączenie z siecią,technologia,"https://geekweek.interia.pl/technologia/news-jak-znalezc-haslo-do-wifi-prosty-sposob-na-polaczenie-z-siec,nId,7777032",Technologia
Zbudują najpotężniejszą turbinę wiatrową. Większą niż Pałac Kultury i Nauki,technologia,"https://geekweek.interia.pl/technologia/news-zbuduja-najpotezniejsza-turbine-wiatrowa-wieksza-niz-palac-k,nId,7825220",Technologia
Zdradzili Rosjan. Teraz wybrali broń z innego kraju,technologia,"https://geekweek.interia.pl/militaria/news-zdradzili-rosjan-teraz-wybrali-bron-z-innego-kraju,nId,7824457",Militaria
Rusza misja ratunkowa na ISS. Tym statkiem wrócą uwięzieni astronauci,technologia,"https://geekweek.interia.pl/technologia/news-rusza-misja-ratunkowa-na-iss-tym-statkiem-wroca-uwiezieni-as,nId,7825180",Technologia
Znaleźli sposób na rosyjskie Lancety. Dramat armii Kremla,technologia,"https://geekweek.interia.pl/lotnictwo/news-znalezli-sposob-na-rosyjskie-lancety-dramat-armii-kremla,nId,7825111",Lotnictwo
Wyprodukowali paliwo z księżycowego pyłu. To energia przyszłości,technologia,"https://geekweek.interia.pl/kosmos/news-wyprodukowali-paliwo-z-ksiezycowego-pylu-to-energia-przyszlo,nId,7825080",Kosmos
Pracuje 23 tys. razy szybciej niż człowiek. Przełom w pracy policji,technologia,"https://geekweek.interia.pl/technologia/news-pracuje-23-tys-razy-szybciej-niz-czlowiek-przelom-w-pracy-po,nId,7824490",Technologia
Futurystyczny myśliwiec dla Ukrainy. Będzie królem przestworzy,technologia,"https://geekweek.interia.pl/militaria/news-futurystyczny-mysliwiec-dla-ukrainy-bedzie-krolem-przestworz,nId,7825057",Militaria
USA dały miliardy na odrzutowe drony. Gigantyczne straty Rosji,technologia,"https://geekweek.interia.pl/militaria/news-usa-daly-miliardy-na-odrzutowe-drony-gigantyczne-straty-rosj,nId,7825027",Militaria
Rosja chce sprzedać Huti potężne pociski do niszczenia okrętów USA,technologia,"https://geekweek.interia.pl/militaria/news-rosja-chce-sprzedac-huti-potezne-pociski-do-niszczenia-okret,nId,7823598",Militaria
"Jak włączyć Netflix na telewizorze? Klik, klik i gotowe",technologia,"https://geekweek.interia.pl/technologia/news-jak-wlaczyc-netflix-na-telewizorze-klik-klik-i-gotowe,nId,7756462",Technologia
Będzie nowy polski reaktor jądrowy? Powstała koncepcja HTGR-POLA,technologia,"https://geekweek.interia.pl/technologia/news-bedzie-nowy-polski-reaktor-jadrowy-powstala-koncepcja-htgr-p,nId,7823407",Technologia
Samsung Galaxy S24 FE zaprezentowany. Znamy polskie ceny telefonu,technologia,"https://geekweek.interia.pl/technologia/news-samsung-galaxy-s24-fe-zaprezentowany-znamy-polskie-ceny-tele,nId,7824359",Technologia
Jak ładować telefon Samsung? Nie wszyscy o tym wiedzą,technologia,"https://geekweek.interia.pl/technologia/news-jak-ladowac-telefon-samsung-nie-wszyscy-o-tym-wiedza,nId,7574582",Technologia
Pesa prezentuje nowe tramwaje. Futurystyczny design to nie wszystko,technologia,"https://geekweek.interia.pl/technologia/news-pesa-prezentuje-nowe-tramwaje-futurystyczny-design-to-nie-ws,nId,7824318",Technologia
Dziecko i smartfon. Kiedy może dostać swój pierwszy telefon?,technologia,"https://geekweek.interia.pl/technologia/news-dziecko-i-smartfon-kiedy-moze-dostac-swoj-pierwszy-telefon,nId,7824383",Technologia
Te programy wyczyszczą komputer ze śmieci. Znów będzie szybki,technologia,"https://geekweek.interia.pl/technologia/news-te-programy-wyczyszcza-komputer-ze-smieci-znow-bedzie-szybki,nId,7756530",Technologia
Korea kupi polskie drony kamikadze? Padła data,technologia,"https://geekweek.interia.pl/militaria/news-korea-kupi-polskie-drony-kamikadze-padla-data,nId,7820925",Militaria
Jakie telefony otrzymają iOS 18? Pełna lista,technologia,"https://geekweek.interia.pl/technologia/news-jakie-telefony-otrzymaja-ios-18-pelna-lista,nId,7821013",Technologia
YouTube Premium znowu drożeje. Podwyżki cen sięgają kilkudziesięciu proc.,technologia,"https://geekweek.interia.pl/technologia/news-youtube-premium-znowu-drozeje-podwyzki-cen-siegaja-kilkudzie,nId,7820936",Technologia
"Iran zapowiada ""Świętą wojnę"". I nową wersję ulubionych dronów Putina",technologia,"https://geekweek.interia.pl/militaria/news-iran-zapowiada-swieta-wojne-i-nowa-wersje-ulubionych-dronow,nId,7820807",Militaria
Walka o wielki projekt dla F-35. Szansa dla Polski?,technologia,"https://geekweek.interia.pl/militaria/news-walka-o-wielki-projekt-dla-f-35-szansa-dla-polski,nId,7773033",Militaria
Jak włączyć czarny Messenger? Przełącz się na ciemną stronę,technologia,"https://geekweek.interia.pl/mobile/news-jak-wlaczyc-czarny-messenger-przelacz-sie-na-ciemna-strone,nId,7756454",Mobile
Najlepszy telefon z Androidem. Tego zakupu nie pożałujesz,technologia,"https://geekweek.interia.pl/technologia/news-najlepszy-telefon-z-androidem-tego-zakupu-nie-pozalujesz,nId,7817693",Technologia
"Jak sprawdzić, czyj to numer telefonu? Zweryfikuj, kto dzwoni",technologia,"https://geekweek.interia.pl/technologia/news-jak-sprawdzic-czyj-to-numer-telefonu-zweryfikuj-kto-dzwoni,nId,7560036",Technologia
To urządzenie buduje domy strzelając gliną z prędkością 10 m/s,technologia,"https://geekweek.interia.pl/technologia/news-to-urzadzenie-buduje-domy-strzelajac-glina-z-predkoscia-10-m,nId,7820430",Technologia
Pęknięty ekran w telefonie? Tak uratujesz swój smartfon,technologia,"https://geekweek.interia.pl/technologia/news-pekniety-ekran-w-telefonie-tak-uratujesz-swoj-smartfon,nId,7772375",Technologia
Jak przetłumaczyć stronę internetową na polski? Klik klik i bum,technologia,"https://geekweek.interia.pl/technologia/news-jak-przetlumaczyc-strone-internetowa-na-polski-klik-klik-i-b,nId,7756439",Technologia
Chiny i USA walczą na bezzałogowce. Porównanie doktryn,technologia,"https://geekweek.interia.pl/militaria/news-chiny-i-usa-walcza-na-bezzalogowce-porownanie-doktryn,nId,7817941",Militaria
Jak osuszyć dom po powodzi? Sprzątanie domu po wielkiej wodzie,technologia,"https://geekweek.interia.pl/technologia/news-jak-osuszyc-dom-po-powodzi-sprzatanie-domu-po-wielkiej-wodzi,nId,7818539",Technologia
Tego jeszcze nie było. Dron zneutralizował minę przeciwpancerną,technologia,"https://geekweek.interia.pl/militaria/news-tego-jeszcze-nie-bylo-dron-zneutralizowal-mine-przeciwpancer,nId,7820272",Militaria
Dwie uzbrojone Tesle Cybertruck pojawiły się na wojnie,technologia,"https://geekweek.interia.pl/militaria/news-dwie-uzbrojone-tesle-cybertruck-pojawily-sie-na-wojnie,nId,7820225",Militaria
Poza zasięgiem. Czy można namierzyć wyłączony telefon?,technologia,"https://geekweek.interia.pl/technologia/news-poza-zasiegiem-czy-mozna-namierzyc-wylaczony-telefon,nId,7756323",Technologia
Najnowsze F-35 trafiły do służby. Dziesiątki sztuk,technologia,"https://geekweek.interia.pl/militaria/news-najnowsze-f-35-trafily-do-sluzby-dziesiatki-sztuk,nId,7818914",Militaria
"Rosja grozi Francji atakiem jądrowym. ""Szatan dotrze w trzy minuty""",technologia,"https://geekweek.interia.pl/militaria/news-rosja-grozi-francji-atakiem-jadrowym-szatan-dotrze-w-trzy-mi,nId,7820199",Militaria
Satelity Starlink tworzą kosmiczny problem. Naukowcy mają kłopot,technologia,"https://geekweek.interia.pl/kosmos/news-satelity-starlink-tworza-kosmiczny-problem-naukowcy-maja-klo,nId,7819589",Kosmos
Zapisali genom ludzkości na krysztale pamięci. Ma przetrwać miliardy lat,technologia,"https://geekweek.interia.pl/technologia/news-zapisali-genom-ludzkosci-na-krysztale-pamieci-ma-przetrwac-m,nId,7819530",Technologia
Z małego na duży ekran. Jak wyświetlić zdjęcia z telefonu na tv? ,technologia,"https://geekweek.interia.pl/technologia/news-z-malego-na-duzy-ekran-jak-wyswietlic-zdjecia-z-telefonu-na,nId,7522536",Technologia
