headline,category,content,url
Niespodziewany telefon prezydenta Izraela. Zadzwonił do Elona Muska,wiadomosci,"Telefon do Muska: Prezydent Izraela Izaak Herzog miał zadzwonić do Elona Muska, aby omówić wznowienie rozmów ws. uwolnienia zakładników przetrzymywanych w Strefie Gazy. Jak podało CNN, według źródła b","https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31525309,niespodziewany-telefon-prezydenta-izraela-zadzwonil-do-elona.html"
"Dzieją się rzeczy nie do uwierzenia. Bojówki pędzą do Hims, wojsko reżimu wspieranego przez Kreml zniknęło",wiadomosci,"Dwa tygodnie temu trudno byłoby wyobrazić sobie taki scenariusz, nie mówiąc o uznaniu go za realny. Bojówkarze pod sztandarem Hajat Tahrir asz-Szam (HTS) zaczęli swoją ofensywę 26 listopada. Teraz kon","https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31523806,dzieja-sie-rzeczy-nie-do-uwierzenia-bojowki-pedza-do-hims.html"
Sąd skazał zabójcę Polki na dożywocie. Ojciec Anastazji zabrał głos: Ta kara życia Nastusi nie zwróci,wiadomosci,Zabójca Polki skazany: W piątek (6 grudnia) grecki sąd skazał 33-letniego Salahuddina S. na dożywocie. Obywatel Bangladeszu usłyszał wyrok za gwałt i zabójstwo 27-letniej Anastazji Rubińskiej na wyspi,"https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31525286,zabojca-anastazji-skazany-po-czterech-dniach-ojciec-ofiary.html"
Incydent na Bałtyku. 'Tak zaczynają się wojny',wiadomosci,"Tym razem nic złego się nie stało. I możliwe, że nikt by się o tym nie dowiedział, gdyby akurat niemiecka minister spraw zagranicznych nie ujawniła tajemnicy, którą niemieckie ministerstwo obrony pra","https://wiadomosci.gazeta.pl/wiadomosci/7,127561,31525143,incydent-na-baltyku-tak-zaczynaja-sie-wojny.html"
"Łukaszenka boi się Polski. 'Większe zagrożenie niż to, które płynie z Ukrainy'",wiadomosci,"Białoruś i Rosja podpisały umowę o gwarancjach bezpieczeństwa: W piątek 6 grudnia po podpisaniu porozumienia Władimir Putin powiedział, że chodzi m.in. o rosyjską taktyczną broń nuklearną, rozmieszcz","https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31524944,lukaszenka-boi-sie-polski-wieksze-zagrozenie-niz-to-ktore.html"
Zawiadomienie na Tuska i Bodnara. Ziobro zwrócił się do premiera. 'Mam dla Ciebie zajmującą lekturę',wiadomosci,Ziobro pisze do Tuska: Donaldzie! Mam dla Ciebie zajmującą lekturę na mikołajkowy wieczór. Moje zawiadomienie do prokuratury o Twoich przestępstwach - działaniu w zorganizowanej grupie przestępczej i,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31524933,pis-zlozylo-zawiadomienie-w-sprawie-tuska-i-bodnara-chodzi.html"
Awantura w Sejmie. Poseł KO wtargnął na mównicę i krzyczał na Hołownię,wiadomosci,"Piątkowe obrady Sejmu: W piątek parlament zdecydował, co z immunitetami posłów PiS-u: Anity Czerwińskiej, Jarosława Kaczyńskiego i Marka Suskiego. W tym bloku głosowań doszło do żywiołowej dyskusji mi","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31524858,krzyki-w-sejmie-najpierw-zadal-udzielenia-mu-glosu-potem-nie.html"
Kaczyński bez immunitetu. Za co może odpowiadać przed sądem? Przepisy mówią jasno,wiadomosci,Odebranie immunitetu Kaczyńskiemu: W piątek 6 grudnia Sejm zajmował się dwoma wnioskami dotyczącymi uchylenia immunitetu Jarosława Kaczyńskiego. Jeden dotyczył naruszenia nietykalności cielesnej Zbign,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31524354,kaczynski-bez-immunitetu-za-co-moze-odpowiadac-przed-sadem.html"
Burza w komentarzach po głosowaniu w Sejmie. 'Mina Kaczyńskiego bezcenna',wiadomosci,Sejm zdecydował ws. immunitetu Jarosława Kaczyńskiego: Prezes PiS zostanie pociągnięty do odpowiedzialności karnej w związku z oskarżeniem go przez aktywistę Zbigniewa Komosę o pobicie. Polityk przyzn,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31524662,burza-w-komentarzach-po-glosowaniu-w-sejmie-mina-kaczynskiego.html"
Łukaszenka zwrócił się do Putina o dostarczenie systemu rakietowego Oresznik,wiadomosci,Co się dzieje: Białoruski prezydent Alaksandr Łukaszenka zwrócił się do Władimira Putina o dostarczenie rosyjskiego systemu rakietowego Oresznik. Na wspólnej konferencji prasowej w Mińsku Władimir Put,"https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31524860,lukaszenka-prosi-putina-o-pomoc-chodzi-o-ystem-rakietowy-ktorym.html"
Zatrzymanie Olgierda L. Sąd podjął decyzję w sprawie aresztu,wiadomosci,Decyzja w sprawie aresztu: Wrocławski sąd uwzględnił w piątek (6 grudnia) wniosek prokuratury o aresztowanie Olgierda L. na trzy miesiące. - Podejrzany nie przyznał się do zarzutów i odmówił składania,"https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31524773,zatrzymanie-olgierda-l-sad-podjal-decyzje-w-sprawie-aresztu.html"
"Kaczyński oburzony po głosowaniu nad immunitetem. 'Ludzie, którzy popierają lumpów'",wiadomosci,Immunitet prezesa PiS: Podczas piątkowego (6 grudnia) głosowania Sejm wyraził zgodę na pociągnięcie do odpowiedzialności Jarosława Kaczyńskiego. Wniosek dotyczył naruszenia nietykalności cielesnej Zbi,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31524620,kaczynski-oburzony-po-glosowaniu-nad-immunitetem-ludzie-ktorzy.html"
Jarosław Kaczyński stracił immunitet. Donald Tusk komentuje: Spodziewałem się tego,wiadomosci,"Po godz. 19 Donald Tusk zamieścił wpis: Kiedy słyszę, że polityk nie powinien odpowiadać za 'byle wykroczenie', niedobrze mi się robi. To właśnie ludzie władzy powinni szczególnie przestrzegać prawa","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31524487,jaroslaw-kaczynski-stracil-immunitet-donald-tusk-komentuje.html"
Jest wyrok ws. zabójstwa Polki na wyspie Kos,wiadomosci,"Proces Salahuddina S.: Proces 33-letniego obywatela Bangladeszu rozpoczął się w poniedziałek 2 grudnia. W piątek 6 grudnia, po dwóch rozprawach, sąd skazał go na dożywocie - informuje Fakt. Mężczyzn","https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31524627,jest-wyrok-ws-zabojstwa-polki-na-wyspie-kos.html"
Niemcy. Miał planować atak terrorystyczny na bożonarodzeniowy jarmark. Został zatrzymany,wiadomosci,,"https://wiadomosci.gazeta.pl/wiadomosci/7,127561,31524131,media-aresztowano-azylanta-mial-planowac-atak-terrorystyczny.html"
Wybory prezydenckie w Rumunii. Sąd Konstytucyjny unieważnił pierwszą turę,wiadomosci,"Zwrot w Rumunii: Wcześniej, w poniedziałek (2 grudnia), Rumuński Sąd Konstytucyjny jednomyślnie odrzucił skargę na przebieg głosownia oraz orzekł, że pierwsza tura wyborów prezydenckich była ważna. W","https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31524373,wybory-prezydenckie-w-rumunii-sad-konstytucyjny-uniewaznil.html"
Dżuma walczy z cholerą. W Syrii trwa ofensywa rebeliantów,wiadomosci,"Udany atak rebeliantów to dla wielu komentatorów zaskoczenie. Wojna domowa w Syrii rozpoczęła się w 2011 roku, ale od kilku lat konflikt był zamrożony. Reżim al-Asada kontrolował główne miasta i więks","https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31521137,dzuma-walczy-z-cholera-w-syrii-trwa-ofensywa-rebeliantow.html"
Komisja ds. Pegasusa. Zaapelowali do Zbigniewa Ziobry. 'Może pan jeszcze wykorzystać szansę',wiadomosci,Apel członków komisji: Podczas piątkowej (6 grudnia) konferencji prasowej członkowie komisji ds. Pegasusa z koalicji rządzącej zwrócili się do Zbigniewa Ziobry. - Może pan jeszcze wykorzystać szansę i,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31523818,komisja-ds-pegasusa-zaapelowali-do-zbigniewa-ziobry-moze.html"
Premier żegna Stanisława Tyma. 'Najlepszy prezes naszego klubu',wiadomosci,"Wpis Donalda Tuska: Od rana Stanisława Tyma żegnają w mediach społecznościowych nie tylko znajomi i przedstawiciele świata kultury, ale także politycy. Stanisław Tym nie żyje. Najlepszy Prezes naszeg","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31523828,premier-zegna-stanislawa-tyma-najlepszy-prezes-naszego-klubu.html"
"Bye, bye, Biden. To mogła być dobra prezydentura, ale nie pykło",wiadomosci,"W Stanach Zjednoczonych jest taka tradycja, że na Święto Dziękczynienia prezydent stosuje akt łaski wobec indyków - ptaków, które zazwyczaj lądują wtedy na amerykańskich stołach. W tym roku Joe Biden","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31521742,bye-bye-biden-to-mogla-byc-dobra-prezydentura-ale-nie-pyklo.html"
Posłowie zdecydowali. Jarosław Kaczyński stracił immunitet,wiadomosci,,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31524127,poslowie-zdecydowali-jaroslaw-kaczynski-stracil-immunitet.html"
CBA weszło do Lux Veritatis. Fundacja Tadeusza Rydzyka wydała oświadczenie,wiadomosci,"Oświadczenie fundacji: Na wstępie poinformowano o działaniach funkcjonariuszy CBA w siedzibie fundacji w Warszawie i oddziałach we Wrocławiu i Toruniu. Wyjaśniono, że były one związane z wydanym przez","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31523373,cba-weszlo-do-lux-veritatis-fundacja-tadeusza-rydzyka-wydala.html"
Putin 'buduje imperium'. Przywódca Rosji podpisze przełomową umowę. Kluczowe są tajne zapisy,wiadomosci,Przełomowe porozumienie zostało już potwierdzone: Oficjalne podpisanie dokumentu ma nastąpić w piątek 6 grudnia w Mińsku. Umowa podpisana przez Łukaszenkę i Putina zacznie jednak obowiązywać od 8 gr,"https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31523055,putin-buduje-imperium-przywodca-rosji-podpisze-przelomowa.html"
Karol Nawrocki poprosił Andrzeja Dudę o spotkanie. Prezydent ujawnił szczegóły,wiadomosci,"Co się stało: Andrzej Duda powiedział, że jest urzędującym prezydentem i prowadzić kampanii już nie będzie. - Z góry mówię. Nie mam możliwości kandydowania na trzecią kadencję, ten limit konstytucyjny","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31523315,karol-nawrocki-poprosil-andrzeja-dude-o-spotkanie-prezydent.html"
Janusz Waluś wraca do Polski. Rząd RPA zdecydował o zabójcy Haniego. 'Bolesny dzień',wiadomosci,,"https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31523673,janusz-walus-wraca-do-polski-rzad-rpa-zdecydowal-o-zabojcy.html"
Jarosław Kaczyński zachowa immunitet poselski? Nowe doniesienia,wiadomosci,Posiedzenie Sejmu: W piątek 6 grudnia o godzinie 9 Sejm zebrał się na jednodniowym posiedzeniu. Posłowie zajmą się między innymi wnioskami o uchylenie immunitetów posłom Prawa i Sprawiedliwości - Jaro,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31522837,jaroslaw-kaczynski-jednak-zachowa-immunitet-sa-nowe-ustalenia.html"
"Trwa obława na zabójcę CEO UnitedHealthcare. Nagrano go, gdy flirtował z recepcjonistką",wiadomosci,"Ustalenia śledczych: Policjanci odnaleźli telefon komórkowy i butelkę z wodą niedaleko miejsca zamachu. Podejrzewają, że sprawca zgubił je w trakcie ucieczki. Udało się zdjąć jeden odcisk palca z bute","https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31522750,trwa-oblawa-na-zabojce-ceo-unitedhealthcare-nagrano-go-gdy.html"
Mikołajki w Sejmie. Poseł Konfederacji przyniósł prezent dla premiera. 'Spotkałem świętego Mikołaja',wiadomosci,"Mikołajki w Sejmie: Kiedy Konrad Berkowicz zmierzał na sejmową mównicę, marszałek Sejmu zauważył w jego ręce torebkę prezentową. - Ooo, Mikołaj - zapowiedział posła Konfederacji Szymon Hołownia. Gotow","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31522846,mikolajki-w-sejmie-posel-konfederacji-przyniosl-prezent-dla.html"
Kijów o powojennych wyborach. Zełenski może stracić władzę? Ten kandydat 'ma bardzo duże szanse',wiadomosci,"Szef biura prezydenta Andrij Jermak powiedział, że Ukraina jest gotowa przeprowadzić wybory natychmiast po ustanowieniu sprawiedliwego pokoju. Powiedział to w wywiadzie dla The Telegraph. Jermak zaz","https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31520775,kijow-o-powojennych-wyborach-zelenski-moze-stracic-wladze.html"
Stanisław Tym nie żyje. Wybitny aktor i satyryk miał 87 lat,wiadomosci,"Stanisław Tym rodził się w 1937 roku w Małkinii. Od lat 60. współpracował z kabaretami i pisał swoje pierwsze teksty satyryczne. Tworzył m.in. dla kabaretów STS, Dudek i Owca. Popularność przyniósł mu","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31522967,stanislaw-tym-nie-zyje-wybitny-aktor-mial-87-lat.html"
Karnowski w programie na żywo. Nagle do studia wszedł agent Tomek. 'W imieniu CBA',wiadomosci,"Agent Tomek był gościem TVP Info: W programie Niebezpieczne związki transmitowanym na żywo oficjalnie przeprosił parę prezydencką - Jolantę i Aleksandra Kwaśniewskich - za to, że jako agent CBA prac","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31522665,karnowski-w-programie-na-zywo-nagle-do-studia-wszedl-agent.html"
Prokurator krajowy zapowiedział akty oskarżenia wobec polityków. Czarnecki jeszcze w tym miesiącu,wiadomosci,"Co się stało: Dariusz Korneluk w piątek rano na antenie TVN24 przekazał, że ma świadomość presji ze strony społeczeństwa, że rozliczenia powinny iść szybciej. - W sprawie Funduszu Sprawiedliwości","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31522611,prokurator-krajowy-zapowiedzial-akty-oskarzenia-ws-politykow.html"
Przesłuchanie Zbigniewa Ziobry przed komisją śledczą ds. Pegasusa. Padła data,wiadomosci,"Co się stało: RMF FM poinformowało w piątek 6 grudnia nieoficjalnie, że sejmowa komisja śledcza ds. Pegasusa na 31 stycznia 2025 roku wyznaczy termin przesłuchania byłego ministra sprawiedliwości. Jak","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31522749,przesluchanie-zbigniewa-ziobry-przed-komisja-sledcza-ds-pegasusa.html"
Korea Południowa. Dowódca sił specjalnych: O stanie wojennym dowiedziałem się z telewizji,wiadomosci,"Co powiedział wojskowy: Generał Kwak Jong-keun przemówił w piątek (6 grudnia) przed posłami opozycji. Stwierdził, że na 20 minut przed wprowadzeniem stanu wojennego otrzymał telefon od ministra obrony","https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31522569,korea-poludniowa-dowodca-sil-specjalnych-o-stanie-wojennym.html"
Giertych uderzył w Ziobrę. Poszło o o. Rydzyka. 'Jak się małż przyczepia lepkim śluzem do okrętu...',wiadomosci,"Wpis Zbigniewa Ziobry: Tak wygląda opiłowywanie katolików w 'demokracji walczącej' Donalda Tuska - stwierdził na platformie X były minister sprawiedliwości. Nielegalnie przejęta prokuratura, na pol","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31522567,giertych-uderzyl-w-ziobre-poszlo-o-o-rydzyka-jak-sie-malz.html"
Bielan z wizytą w USA. 'Podpatruje i radzi się'. Nieoficjalnie: Chodzi o kampanię prezydencką Nawrockiego,wiadomosci,"O co chodzi: Jak donosi SE, ludzie Donalda Trumpa mają pomóc Karolowi Nawrockiemu wygrać wybory prezydenckie w Polsce. Dziennik zacytował jednego z polityków Prawa i Sprawiedliwości, który powiedzia","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31522544,bielan-z-wizyta-w-usa-podpatruje-i-radzi-sie-nieoficjalnie.html"
Pół tony narkotyków na polskim statku. Załoga masowca 'Jawor' może wrócić do kraju,wiadomosci,"O zwrocie paszportów załodze poinformował wiceminister: Dostałem najnowszą informację dot. załogi statku 'Jawor', zatrzymanej w brazylijskim porcie Sao Luis. Sąd w Brazylii wydał decyzję o zwrocie pa","https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31522532,pol-tony-narkotykow-na-polskim-statku-zaloga-masowca-jawor.html"
Będą dodatkowe pieniądze dla sił zbrojnych. Polska dostanie ogromną pożyczkę od USA. 'Kluczowy partner',wiadomosci,,"https://wiadomosci.gazeta.pl/wiadomosci/7,114881,31522518,beda-dodatkowe-pieniadze-dla-sil-zbrojnych-polska-dostanie.html"
Śmierć na krakowskim komisariacie. Loranty: Mamy do czynienia z nonszalancją policjantów,wiadomosci,"We wtorek 3 grudnia na krakowskim Kazimierzu późnym wieczorem doszło do tragedii. W mieszkaniu młodej Kanadyjki wybuchła awantura, w trakcie której 23-latek, również Kanadyjczyk, miał wielokrotnie zra","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31520347,smierc-na-krakowskim-komisariacie-loranty-mamy-do-czynienia.html"
Nowy kandydat na prezydenta grzmi: 'Poprzednia władza była fatalna'. Obecną też krytykuje,wiadomosci,"Piotr Szumlewicz ogłosił start w wyborach prezydenckich: Przewodniczący Związku Zawodowego Związkowa Alternatywa ocenił, że kandydaci największych partii omijają tematy kluczowe dla jakości życia, ni","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31521953,nowy-kandydat-na-prezydenta-grzmi-poprzednia-wladza-byla-fatalna.html"
Pogoda na dziś - piątek 6 grudnia. Od zachodu nadciągnie deszczowy front. We znaki da się też wiatr,wiadomosci,"Jak czytamy w prognozie Instytutu Meteorologii i Gospodarki Wodnej, duże rozpogodzenia zapowiadane są 6 grudnia na wschodzie i w centrum kraju. Pomorze, zachód i południe będzie nadal dość szczelnie p","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31520105,pogoda-na-dzis-piatek-6-grudnia-od-zachodu-nadciagnie-deszczowy.html"
Jest decyzja Sejmu. PiS stracił większość w Radzie Mediów Narodowych,wiadomosci,"Sejm wybrał nowego członka Rady Mediów Narodowych w czwartek 5 grudnia. Kandydaturę Wojciecha Króla poparło 258 posłów, czyli wszyscy obecni z KO, Trzeciej Drogi, Lewicy i poseł niezależny Adam Gomoła","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31522313,jest-decyzja-sejmu-pis-stracil-wiekszosc-w-radzie-mediow-narodowych.html"
Zakaz prowadzenia pojazdów w całej Unii Europejskiej. W Brukseli trwają prace nad przepisem,wiadomosci,"Większość ministrów transportu krajów Unii Europejskiej zagłosowała w czwartek (5 grudnia) w Brukseli za przyjęciem ustawy, zgodnie z którą zakaz prowadzenia pojazdów lub pozbawienie prawa jazdy w jed","https://wiadomosci.gazeta.pl/wiadomosci/7,127561,31522317,zakaz-prowadzenia-pojazdow-w-calej-unii-europejskiej-w-brukseli.html"
Poseł Lewicy na celowniku śledczych. Chodzi o jego działalność charytatywną,wiadomosci,"Łukasz Litewka przez wiele lat pełnił funkcję radnego Sosnowca, a od 2023 roku zasiada w Sejmie jako poseł Nowej Lewicy. Polityk słynie z organizacji akcji charytatywnych, mających na celu między inny","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31522275,posel-lewicy-na-celowniku-sledczych-chodzi-o-jego-dzialalnosc.html"
"Poseł PiS zaatakował Orlen, WOŚP i Tuska. W geście protestu wylał kawę. Jest reakcja Owsiaka",wiadomosci,"Co się stało: W tym roku Orlen wesprze zbiórkę Wielkiej Orkiestry Świątecznej Pomocy. Nie spodobało się to posłowi PiS Janowi Kanthakowi, który w proteście ostentacyjnie wylał kawę zakupioną na stacji","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31522233,posel-pis-atakuje-orlen-wosp-i-tuska-kanthak-to-moja-ostatnia.html"
Rzucił się na księdza w Warszawie i go pobił. Zaskakujące tłumaczenie agresora,wiadomosci,"Co stało się w Warszawie? 21 listopada, ok. godziny 21:00, na warszawskiej Ochocie doszło do napadu i pobicia księdza. Duchowny wracał na plebanię, obok kościoła św. Jakuba Apostoła przy ul. Grójeckie","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31522206,dwa-zarzuty-za-pobicie-ksiedza-agresor-nie-pamieta-co-robil.html"
Łukasz Ż. nie pokornieje w areszcie. Wniosków o kary dyscyplinarne przybywa,wiadomosci,"Łukasz Ż. w areszcie: 26-latek jest podejrzany o spowodowanie wypadku, który skutkował śmiercią jednej osoby i obrażeniami u innych. W połowie listopada sąd zdecydował o umieszczeniu go w areszcie. W","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31522095,lukasz-z-nie-pokornieje-w-areszcie-wnioskow-o-kary-dyscyplinarne.html"
Adam Bodnar pożegna się z jednym stanowiskiem. Ujawniono szczegóły,wiadomosci,O co chodzi: 5 grudnia minister-członek Rady Ministrów Maciej Berek przekazał szczegółowe informacje na temat projektu. Prokuratura musi być trwale uwolniona od ryzyka politycznych nacisków! - zwróc,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31522124,adam-bodnar-pozegna-sie-z-jednym-stanowiskiem-ujawniono-szczegoly.html"
Politycy kpią z Ziobry po uchyleniu jego immunitetu. 'Skończyło się rumakowanie miękiszona',wiadomosci,Immunitet Ziobry: W czwartek (5 grudnia) Sejm zdecydował o uchyleniu immunitetu byłego ministra sprawiedliwości. Sprawa ma związek z wnioskiem o przymusowe doprowadzenie posła PiS na przesłuchanie prz,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31522076,politycy-kpia-z-ziobry-po-uchyleniu-jego-immunitetu-skonczylo.html"
Inwazja Rosji na NATO to nie taka prosta sprawa. Są trzy warunki,wiadomosci,"Europa ma tylko trzy do pięciu lat, by przygotować się na poważne zagrożenie dla wschodniej flanki NATO ze strony Rosji - to wiceprzewodnicząca Komisji Europejskiej Kaja Kallas. Rosja potrzebuje pi","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31521685,inwazja-rosji-na-nato-to-nie-taka-prosta-sprawa-sa-trzy-warunki.html"
Olgierd L. z raportu o 'szemranych kontaktach' Nawrockiego usłyszał zarzuty. Prokuratura ujawnia,wiadomosci,Olgierd L. usłyszał zarzuty: Zatrzymany w czwartek mężczyzna usłyszał zarzuty popełnienia pięciu przestępstw. Dotyczą m.in. udziału w zorganizowanej grupie mającej na celu popełnianie różnego rodzaju,"https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31522168,olgierd-l-uslyszal-zarzuty-chodzi-o-piec-przestepstw.html"
Od Moskwy po Brukselę: Ministra PiS lobbuje dla węgierskiego MOL,wiadomosci,"Anna Łukaszewska-Trzeciakowska karierę zrobiła w energetyce, była m.in. szefową Elektrowni Kozienice. Choć zdobywała doświadczenie w dużych firmach (była m.in. szefową biura zarządu Bumaru, strategicz","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31522094,od-moskwy-po-bruksele-ministra-pis-lobbuje-dla-wegierskiego.html"
Ilu Polaków chodzi na msze? Nowe dane o stanie Kościoła,wiadomosci,"Ilu Polaków chodzi do kościoła? Instytut Statystyki Kościoła Katolickiego SAC opublikował w ostatnim raporcie dane z 2023 roku. Badanie wykazało, że wskaźnik dominicantes (osób uczestniczących w niedz","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31521722,ilu-polakow-chodzi-na-msze-nowe-dane-o-stanie-kosciola.html"
"Kary dla posłów PiS-u. Tracą tysiące złotych, a to nie koniec",wiadomosci,"Kary dla posłów PiS-u: Za każdą nieusprawiedliwioną nieobecność na posiedzeniu komisji z wypłaty parlamentarzysty potrącana jest kwota 1/30 całości, czyli ok. 500 zł brutto. Jacek Gądek z Newsweeka","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31521814,kary-dla-poslow-opozycji-traca-tysiace-zlotych-a-to-nie-koniec.html"
Kobosko ujawnia informacje ws. Collegium Humanum i Hołowni. 'Chcieliśmy te studia po bożemu skończyć',wiadomosci,"O co chodzi: Europoseł Michał Kobosko 5 grudnia był gościem programu Rozmowa Piaseckiego w TVN24. Wypowiedział się wówczas m.in. na temat Collegium Humanum.  Jakie były plany: Polityk przyznał, że p","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31521634,kobosko-ujawnia-informacje-ws-collegium-humanum-i-holowni.html"
Sławomir Mentzen broni Kaczyńskiego. 'Mężczyzna musi dać czasem komuś w mordę',wiadomosci,"Immunitet Jarosława Kaczyńskiego: W środę (4 grudnia) sejmowa Komisja Regulaminowa, Spraw Poselskich i Immunitetowych przychyliła się do wniosków o pociągnięcie do odpowiedzialności prezesa PiS. Mają","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31521955,mentzen-broni-kaczynskiego-mezczyzna-musi-dac-czasem-komus.html"
Jest decyzja Sejmu ws. immunitetu Zbigniewa Ziobry. Konfederacja zgodna z PiS,wiadomosci,O co chodzi: 5 grudnia odbyło się głosowanie dotyczące wyrażenia zgody przez Sejm na uchylenie immunitetu Zbigniewowi Ziobrze i doprowadzenie go przed komisję śledczą. Wcześniej opinię w tej sprawie p,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31521657,jest-decyzja-sejmu-ws-immunitetu-zbigniewa-ziobry.html"
Spór o immunitet Kaczyńskiego. Tusk kieruje pretensje w złą stronę? 'To jest po prostu kpina',wiadomosci,,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31520514,spor-o-immunitet-kaczynskiego-tusk-kieruje-pretensje-w-zla.html"
"Zbigniew Ziobro grzmiał, w Sejmie pustki. Ostro skrytykował rząd Tuska",wiadomosci,Powrót po długiej przerwie: W czwartek (5 grudnia) w Sejmie toczy się debata dotycząca wniosku o uchylenie immunitetu Zbigniewa Ziobry w celu zatrzymania i przymusowego doprowadzenia przed komisję śle,"https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31521785,ziobro-przemawial-do-niemal-pustej-sali-mamy-do-czynienia.html"
Niż genueński namiesza w Polsce. Nadchodzą intensywne opady śniegu,wiadomosci,"Niż genueński nadciągnął nad Polskę: Będzie kształtować w kolejnych dniach pogodę w całym kraju. Wystąpią częste opady oraz zachmurzenie. Przed nami dni z pogodą jesienną, pochmurną i opadami różnego","https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31521292,niz-genuenski-namiesza-w-pogodzie-ten-region-bedzie-najbardziej.html"
Jest decyzja sądu ws. pozwu przeciwko Tuskowi. Złożył go poseł PiS-u,wiadomosci,"Decyzja ws. Donalda Tuska: W czwartek 5 grudnia sąd w Gdańsku oddalił pozew przeciwko szefowi polskiego rządu. Donalda Tuska pozwał poseł PiS-u Grzegorz Matusiak, który domagał się od premiera przepro","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31521702,jest-decyzja-sadu-ws-pozwu-przeciwko-tuskowi-zlozyl-go-posel.html"
Łukasz Mejza wyprzedził Sejm w sprawie swojego immunitetu. 'Do zobaczenia w sądzie',wiadomosci,"Łukasz Mejza zrzekł się immunitetu: O decyzji poinformował podczas posiedzenia Sejmu w czwartek. - Zrzekam się immunitetu. Proszę to zaprotokołować, składam oświadczenie podpisane przeze mnie. Tak że,","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31521494,lukasz-mejza-wyprzedzil-sejm-w-sprawie-swojego-immunitetu-do.html"
"PiS i PO walczą na szczycie, Trzecia Droga nie może się wdrapać na podium. Jest nowy sondaż",wiadomosci,"Jest nowy sondaż CBOS: Z badania wynika, że gdyby wybory do Sejmu odbyły się na początku grudnia 2024, najlepszy wynik uzyskałaby Koalicja Obywatelska - 33 proc. Partia zanotowała wzrost o 1 pkt proc.","https://wiadomosci.gazeta.pl/wiadomosci/7,114884,31521129,pis-i-po-walcza-na-szczycie-trzecia-droga-nie-moze-sie-wdrapac.html"
Ciała dwóch osób w hotelu w Zielonej Górze. Jest kilka hipotez,wiadomosci,,"https://wiadomosci.gazeta.pl/wiadomosci/7,114883,31521339,ciala-dwoch-osob-w-hotelu-w-zielonej-gorze-jest-kilka-hipotez.html"
